日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MACD_DIF,MACD_DEA,MACD_HIST,DAILY_KDJ_K,DAILY_KDJ_D,DAILY_KDJ_J,WEEKLY_KDJ_K,WEEKLY_KDJ_D,WEEKLY_KDJ_J,RSI,BOLL_UPPER,BOLL_MIDDLE,BOLL_LOWER,BBI,VOLUME_MA5,VOLUME_MA10,ATR
2025-10-23,53.9,53.79,54.39,52.6,72279,385676042.0,3.3,-0.74,-0.4,3.57,3.8968041287621342,3.852843093108469,0.0879220713073323,58.689859909199185,67.81716395423138,40.435251819134805,79.06931700122827,74.60089687252423,88.00615725863634,70.18894331700491,63.36120316568443,50.0915,36.82179683431556,53.66375,124948.2,155450.8,4.08
2025-10-22,55.58,54.19,55.62,52.8,110657,596710761.0,5.07,-2.57,-1.43,5.46,4.199493858023089,3.841852834195051,0.7152820476560757,64.26585046985939,72.38081597674747,48.03591945608321,79.06931700122827,74.60089687252423,88.00615725863634,70.46013347383212,63.03810705612821,49.5785,36.118892943871785,53.920625,145975.0,174790.0,4.024285714285715
2025-10-21,57.44,55.62,58.38,55.5,134953,761230620.0,4.96,-4.22,-2.45,6.66,4.4840252017994615,3.7524425782380417,1.4631652471228396,71.36721004822343,76.4382987301915,61.22503268428727,79.06931700122827,74.60089687252423,88.00615725863634,75.88946459412782,62.63285180584303,48.986,35.33914819415698,54.01958333333333,164085.2,182948.4,3.9957142857142856
2025-10-20,59.0,58.07,60.53,56.78,151573,887396953.0,6.47,0.16,0.09,7.48,4.6363684776478635,3.5695469223476866,2.133643110600354,77.50536052688061,78.97384307117554,74.56839543829074,79.06931700122827,74.60089687252423,88.00615725863634,79.40007228044817,61.86033395469712,48.383,34.90566604530289,53.686145833333335,194211.4,177325.2,3.932142857142857
2025-10-17,57.0,57.98,60.14,57.0,155279,910132671.0,5.48,1.22,0.7,7.66,4.513921262783121,3.302841533522642,2.4221594585209587,78.9790003862805,79.708084343323,77.52083247219551,76.54844137149146,72.36668680817222,84.91195049812995,78.47919655667147,60.48101633756365,47.6735,34.865983662436356,52.77260416666667,188293.4,168481.5,3.765714285714285
2025-10-16,57.08,57.28,61.26,55.0,177413,1035557281.0,10.89,-0.35,-0.2,8.75,4.301140690169824,3.000071601207522,2.602138177924603,80.80382992073812,80.07262632184424,82.26623711852591,76.54844137149146,72.36668680817222,84.91195049812995,76.57266811279828,58.923582580537946,46.917,34.91041741946206,51.99416666666667,185953.4,157629.1,3.634999999999999
2025-10-15,58.7,57.48,62.1,56.92,201208,1178582039.0,9.0,-0.12,-0.07,9.93,4.038265985631831,2.6748043289669465,2.7269233133297694,83.01947037130327,79.7070245223973,89.6443620691152,76.54844137149146,72.36668680817222,84.91195049812995,74.55121436114044,57.28119640832671,46.1875,35.09380359167329,50.974583333333335,203605.0,146403.1,3.3571428571428563
2025-10-14,57.0,57.55,59.44,56.8,285584,1664255651.0,4.89,6.5,3.51,14.09,3.6236402211396097,2.3339389148007252,2.579402612677769,85.85273496871962,78.05080159794431,101.4566017102702,76.54844137149146,72.36668680817222,84.91195049812995,75.7534710463935,55.26980120850829,45.483,35.69619879149171,49.320416666666674,201811.6,131718.8,3.202857142857142
2025-10-13,47.0,54.04,54.04,46.26,121983,631011362.0,15.84,9.99,4.91,6.02,3.0345922057893304,2.011513588216004,2.0461572351466533,83.75540577061497,74.14983491255667,102.96654748673156,76.54844137149146,72.36668680817222,84.91195049812995,69.23641703377386,52.778067993309534,44.701,36.62393200669047,47.82270833333333,160439.0,107251.2,2.956428571428571
2025-10-10,52.1,49.13,52.3,48.76,143579,717022733.0,6.67,-7.48,-3.97,7.08,2.595995034112576,1.755743933822672,1.6805022005798085,76.0182627175471,69.34704948352751,89.3606891855863,78.78261756335509,70.2758095265126,95.79623363704007,61.58940397350994,50.979086012014015,44.044500000000006,37.109913987986,46.763958333333335,148669.6,100838.4,2.507857142857142
2025-10-09,52.15,53.1,54.15,51.0,265671,1394347270.0,6.08,2.51,1.3,13.11,2.498352898130797,1.5456811587501955,1.9053434787612025,81.60442488864557,66.01144286651773,112.79038893290128,78.78261756335509,70.2758095265126,95.79623363704007,76.00202942668697,50.4677529972182,43.498,36.5282470027818,46.05989583333333,129304.8,95250.6,2.3321428571428564
