SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT,STD_REPORT_DATE
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004001004,无形资产,1957597000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004001007,土地使用权,3383144000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004001009,递延税项资产,1528806000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004001019,其他投资,8428095000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004001022,指定以公允价值记账之金融资产,20588047000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004001997,非流动资产其他项目,1370280000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004001999,非流动资产合计,42697083000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004002001,存货,25982064000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004002003,应收帐款,6693522000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004002005,预付款按金及其他应收款,15958229000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004002009,受限制存款及现金,1284066000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004002010,现金及等价物,26473131000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004002011,短期存款,1125372000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004002013,指定以公允价值记账之金融资产(流动),8749298000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004002020,贷款及垫款(流动),9203829000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004002999,流动资产合计,95469511000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004009999,总资产,138166594000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004011001,应付帐款,36053557000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004011003,应付税项,828815000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004011008,其他应付款及应计费用,6047027000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004011009,预收款项,3952282000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004011010,短期贷款,2141149000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004011012,拨备(流动),1225914000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004011999,流动负债合计,50248744000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004013999,净流动资产,45220767000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004015999,总资产减流动负债,87917850000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004016999,总资产减总负债合计,74473830000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004020001,长期贷款,8417235000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004020003,递延税项负债,868305000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004020008,拨备(非流动),605180000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004020997,非流动负债其他项目,3553300000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004020999,非流动负债合计,13444020000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004025999,总负债,63692764000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004027999,少数股东权益,38550000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004028999,净资产,74473830000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004030001,股本,383000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004030002,储备,74434897000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004030999,股东权益,74435280000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004036999,总权益,74473830000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004037999,总权益及非流动负债,87917850000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2019-03-31 00:00:00,003,12-31,004039999,总权益及总负债,138166594000.0,2019-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,5068053000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004001004,无形资产,2061192000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004001007,土地使用权,3402968000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004001009,递延税项资产,1312245000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004001019,其他投资,8639238000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004001022,指定以公允价值记账之金融资产,18636208000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004001997,非流动资产其他项目,95485000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004001999,非流动资产合计,39215389000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004002001,存货,29480685000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004002003,应收帐款,5598443000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004002005,预付款按金及其他应收款,20914946000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004002009,受限制存款及现金,1480178000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004002010,现金及等价物,30230147000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004002011,短期存款,1365991000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004002013,指定以公允价值记账之金融资产(流动),6648526000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004002020,贷款及垫款(流动),10293645000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004002999,流动资产合计,106012561000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004009999,总资产,145227950000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004011001,应付帐款,46287271000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004011003,应付税项,661816000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004011008,其他应付款及应计费用,6312770000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004011009,预收款项,4479522000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004011010,短期贷款,3075194000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004011012,拨备(流动),1123585000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004011999,流动负债合计,61940158000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004013999,净流动资产,44072403000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,83287792000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004020001,长期贷款,7856143000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004020003,递延税项负债,777645000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004020008,拨备(非流动),559016000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004020997,非流动负债其他项目,2844859000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004020999,非流动负债合计,12037663000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004025999,总负债,73977821000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004027999,少数股东权益,-72856000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004028999,净资产,71250129000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004030001,股本,377000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004030002,储备,71322608000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004030999,股东权益,71322985000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004036999,总权益,71250129000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,83287792000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-12-31 00:00:00,001,12-31,004039999,总权益及总负债,145227950000.0,2018-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004001002,物业厂房及设备,2612690000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004001004,无形资产,2092122000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004001007,土地使用权,3358096000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004001009,递延税项资产,1384830000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004001019,其他投资,8093629000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004001022,指定以公允价值记账之金融资产,16487178000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004001997,非流动资产其他项目,221364000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004001999,非流动资产合计,34249909000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004002001,存货,26538036000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004002003,应收帐款,8495973000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004002005,预付款按金及其他应收款,20579297000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004002008,短期投资,,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004002009,受限制存款及现金,2321849000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004002010,现金及等价物,35208793000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004002011,短期存款,699100000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004002013,指定以公允价值记账之金融资产(流动),8897231000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004002020,贷款及垫款(流动),10400945000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004002999,流动资产合计,113141224000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004009999,总资产,147391133000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004011001,应付帐款,52647873000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004011003,应付税项,761302000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004011008,其他应付款及应计费用,5100939000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004011009,预收款项,5102674000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004011010,短期贷款,4155734000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004011012,拨备(流动),2892130000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004011999,流动负债合计,70660652000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004013999,净流动资产,42480572000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004015999,总资产减流动负债,76730481000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004016999,总资产减总负债合计,67163179000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004020001,长期贷款,5708849000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004020003,递延税项负债,813444000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004020008,拨备(非流动),383021000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004020020,可转换可赎回优先股,,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004020997,非流动负债其他项目,2661988000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004020999,非流动负债合计,9567302000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004025999,总负债,80227954000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004027999,少数股东权益,-55416000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004028999,净资产,67163179000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004030001,股本,362000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004030002,储备,67218233000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004030999,股东权益,67218595000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004036999,总权益,67163179000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004037999,总权益及非流动负债,76730481000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-09-30 00:00:00,004,12-31,004039999,总权益及总负债,147391133000.0,2018-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004001002,物业厂房及设备,2394155000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004001004,无形资产,2176439000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004001007,土地使用权,3377517000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004001009,递延税项资产,946928000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004001019,其他投资,7495225000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004001022,指定以公允价值记账之金融资产,16229340000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004001997,非流动资产其他项目,132189000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004001999,非流动资产合计,32751793000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004002001,存货,21740309000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004002003,应收帐款,7112042000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004002005,预付款按金及其他应收款,15289506000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004002008,短期投资,,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004002009,受限制存款及现金,4587069000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004002010,现金及等价物,14894150000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004002011,短期存款,1198000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004002013,指定以公允价值记账之金融资产(流动),7900902000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004002020,贷款及垫款(流动),8795925000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004002999,流动资产合计,80321101000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004009999,总资产,113072894000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004011001,应付帐款,44966287000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004011003,应付税项,481345000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004011008,其他应付款及应计费用,4624944000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004011009,预收款项,3771828000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004011010,短期贷款,7950151000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004011012,拨备(流动),2501681000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004011999,流动负债合计,64296236000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004013999,净流动资产,16024865000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004015999,总资产减流动负债,48776658000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004020001,长期贷款,4601862000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004020003,递延税项负债,1043484000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004020008,拨备(非流动),239272000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004020020,可转换可赎回优先股,150563894000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004020997,非流动负债其他项目,2665697000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004020999,非流动负债合计,159114209000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004025999,总负债,223410445000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004027999,少数股东权益,93940000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004028999,净资产,-110337551000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004030001,股本,161000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004030002,储备,-110431652000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004030999,股东权益,-110431491000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004036999,总权益,-110337551000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004037999,总权益及非流动负债,48776658000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-06-30 00:00:00,002,12-31,004039999,总权益及总负债,113072894000.0,2018-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004001002,物业厂房及设备,2099305000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004001004,无形资产,2246404000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004001007,土地使用权,3396938000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004001009,递延税项资产,606534000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004001010,预付款项,,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004001019,其他投资,2668702000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004001022,指定以公允价值记账之金融资产,19919203000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004001997,非流动资产其他项目,127818000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004001999,非流动资产合计,31064904000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004002001,存货,15136731000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004002003,应收帐款,6045241000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004002005,预付款按金及其他应收款,12090162000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004002008,短期投资,1000000000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004002009,受限制存款及现金,1678153000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004002010,现金及等价物,14027013000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004002011,短期存款,221398000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004002013,指定以公允价值记账之金融资产(流动),2644754000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004002020,贷款及垫款(流动),8185244000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004002999,流动资产合计,61028696000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004009999,总资产,92093600000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004011001,应付帐款,29491076000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004011003,应付税项,525967000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004011008,其他应付款及应计费用,3201447000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004011009,预收款项,4382266000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004011010,短期贷款,5806972000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004011012,拨备(流动),1881911000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004011999,流动负债合计,45289639000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004013999,净流动资产,15739057000.0,2018-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2018-03-31 00:00:00,003,12-31,004015999,总资产减流动负债,46803961000.0,2018-03-31 00:00:00
